Source	Target	Reaction Name	Mass
8220_0	C(C(CC)=CN)#N	Alkyne Addition, C	96.068748266
C#N	8221_0	Alkyne Addition, C	27.010899037
C#CC(C)=O	8221_0	Alkyne Addition, C	68.026214748
8221_0	C(C=CC(C)=O)#N	Alkyne Addition, C	95.037113785
C#N	8223_0	Alkyne Addition, C	27.010899037
C#CC(C)=O	8223_0	Alkyne Addition, C	68.026214748
8223_0	C(C(C(C)=O)=C)#N	Alkyne Addition, C	95.037113785
C(C(N)N)(O)=O	8224_0	Ketone-Catalyzed Decarboxylation	90.042927442
8224_0	C(=O)=O	Ketone-Catalyzed Decarboxylation	43.98982924
8224_0	C(N)N	Ketone-Catalyzed Decarboxylation	46.053098202
N	8226_0	Amadori Rearrangement	17.026549101
C1(C=NCC1O)=O	8226_0	Amadori Rearrangement	99.03202840499999
8226_0	O	Amadori Rearrangement	18.010564684
8226_0	C1(C=NCC1N)=O	Amadori Rearrangement	98.048012822
C#N	8228_0	HCN to Ketone	27.010899037
C#CC(C)=O	8228_0	HCN to Ketone	68.026214748
8228_0	C(C(C#C)(C)O)#N	HCN to Ketone	95.037113785
C#N	8228_1	Cyanohydrin Formation	27.010899037
C#CC(C)=O	8228_1	Cyanohydrin Formation	68.026214748
8228_1	C(C(C#C)(C)O)#N	Cyanohydrin Formation	95.037113785
C#N	8228_2	Strecker Synthesis Part 1	27.010899037
C#CC(C)=O	8228_2	Strecker Synthesis Part 1	68.026214748
8228_2	C(C(C#C)(C)O)#N	Strecker Synthesis Part 1	95.037113785
C(CN)(O)=O	8229_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C(C(C=N)=O)=O	8229_0	Strecker Degradation Dicarbonyl, H, H, H, C	85.01637834099999
8229_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
8229_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
8229_0	C(C(C=N)N)=O	Strecker Degradation Dicarbonyl, H, H, H, C	86.048012822
C(CN)(O)=O	8230_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C=CCC(C=O)=O	8230_0	Strecker Degradation Dicarbonyl, H, H, H, C	98.036779432
8230_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
8230_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
8230_0	C(C(CC=C)N)=O	Strecker Degradation Dicarbonyl, H, H, H, C	99.068413913
C(CN)(O)=O	8231_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C#CCC(C=O)=O	8231_0	Strecker Degradation Dicarbonyl, H, H, H, C	96.021129368
8231_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
8231_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
8231_0	C#CCC(C=O)N	Strecker Degradation Dicarbonyl, H, H, H, C	97.052763849
C(CN)(O)=O	8233_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C(C)=CC(C=O)=O	8233_0	Strecker Degradation Dicarbonyl, H, H, H, C	98.036779432
8233_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
8233_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
8233_0	C(C(C=CC)N)=O	Strecker Degradation Dicarbonyl, H, H, H, C	99.068413913
C(CN)(O)=O	8234_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C(C(C=N)=O)=O	8234_0	Strecker Degradation Dicarbonyl, H, H, C, H	85.01637834099999
8234_0	C=O	Strecker Degradation Dicarbonyl, H, H, C, H	30.010564684
8234_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	43.98982924
8234_0	C(C(CN)=O)=N	Strecker Degradation Dicarbonyl, H, H, C, H	86.048012822
C(CN)(O)=O	8236_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C=CCC(C=O)=O	8236_0	Strecker Degradation Dicarbonyl, H, H, C, H	98.036779432
8236_0	C=O	Strecker Degradation Dicarbonyl, H, H, C, H	30.010564684
8236_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	43.98982924
8236_0	C(CN)(CC=C)=O	Strecker Degradation Dicarbonyl, H, H, C, H	99.068413913
C(CN)(O)=O	8237_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C#CCC(C=O)=O	8237_0	Strecker Degradation Dicarbonyl, H, H, C, H	96.021129368
8237_0	C=O	Strecker Degradation Dicarbonyl, H, H, C, H	30.010564684
8237_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	43.98982924
8237_0	C#CCC(CN)=O	Strecker Degradation Dicarbonyl, H, H, C, H	97.052763849
C(CN)(O)=O	8239_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C(C)=CC(C=O)=O	8239_0	Strecker Degradation Dicarbonyl, H, H, C, H	98.036779432
8239_0	C=O	Strecker Degradation Dicarbonyl, H, H, C, H	30.010564684
8239_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	43.98982924
8239_0	C(C)=CC(CN)=O	Strecker Degradation Dicarbonyl, H, H, C, H	99.068413913
C(CNC)(O)=O	8241_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C=C(C(C=O)=O)N	8241_0	Strecker Degradation Dicarbonyl, H, C, H, C	99.032028405
8241_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8241_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8241_0	C(C(C(N)=C)NC)=O	Strecker Degradation Dicarbonyl, H, C, H, C	114.07931295
C(CNC)(O)=O	8243_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C(N)=CC(C=O)=O	8243_0	Strecker Degradation Dicarbonyl, H, C, H, C	99.032028405
8243_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8243_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8243_0	C(C(C=CN)NC)=O	Strecker Degradation Dicarbonyl, H, C, H, C	114.07931295
C(CNC)(O)=O	8245_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C(C(C=N)=O)=O	8245_0	Strecker Degradation Dicarbonyl, H, C, H, C	85.01637834099999
8245_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8245_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8245_0	C(C(C=N)NC)=O	Strecker Degradation Dicarbonyl, H, C, H, C	100.063662886
C(CNC)(O)=O	8247_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C=CCC(C=O)=O	8247_0	Strecker Degradation Dicarbonyl, H, C, H, C	98.036779432
8247_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8247_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8247_0	C(C(CC=C)NC)=O	Strecker Degradation Dicarbonyl, H, C, H, C	113.084063977
C(CNC)(O)=O	8249_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C#CCC(C=O)=O	8249_0	Strecker Degradation Dicarbonyl, H, C, H, C	96.021129368
8249_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8249_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8249_0	C#CCC(C=O)NC	Strecker Degradation Dicarbonyl, H, C, H, C	111.068413913
C(CNC)(O)=O	8251_0	Strecker Degradation Dicarbonyl, H, C, H, C	89.047678469
C(C)=CC(C=O)=O	8251_0	Strecker Degradation Dicarbonyl, H, C, H, C	98.036779432
8251_0	C=O	Strecker Degradation Dicarbonyl, H, C, H, C	30.010564684
8251_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, H, C	43.98982924
8251_0	C(C(C=CC)NC)=O	Strecker Degradation Dicarbonyl, H, C, H, C	113.084063977
C(CNC)(O)=O	8253_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C=C(C(C=O)=O)N	8253_0	Strecker Degradation Dicarbonyl, H, C, C, H	99.032028405
8253_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8253_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8253_0	C=C(C(CNC)=O)N	Strecker Degradation Dicarbonyl, H, C, C, H	114.07931295
C(CNC)(O)=O	8255_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C(N)=CC(C=O)=O	8255_0	Strecker Degradation Dicarbonyl, H, C, C, H	99.032028405
8255_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8255_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8255_0	C(N)=CC(CNC)=O	Strecker Degradation Dicarbonyl, H, C, C, H	114.07931295
C(CNC)(O)=O	8257_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C(C(C=N)=O)=O	8257_0	Strecker Degradation Dicarbonyl, H, C, C, H	85.01637834099999
8257_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8257_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8257_0	C(C=N)(CNC)=O	Strecker Degradation Dicarbonyl, H, C, C, H	100.063662886
C(CNC)(O)=O	8259_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C=CCC(C=O)=O	8259_0	Strecker Degradation Dicarbonyl, H, C, C, H	98.036779432
8259_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8259_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8259_0	C(CNC)(CC=C)=O	Strecker Degradation Dicarbonyl, H, C, C, H	113.084063977
C(CNC)(O)=O	8261_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C#CCC(C=O)=O	8261_0	Strecker Degradation Dicarbonyl, H, C, C, H	96.021129368
8261_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8261_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8261_0	C#CCC(CNC)=O	Strecker Degradation Dicarbonyl, H, C, C, H	111.068413913
C(CNC)(O)=O	8263_0	Strecker Degradation Dicarbonyl, H, C, C, H	89.047678469
C(C)=CC(C=O)=O	8263_0	Strecker Degradation Dicarbonyl, H, C, C, H	98.036779432
8263_0	C=O	Strecker Degradation Dicarbonyl, H, C, C, H	30.010564684
8263_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, C, C, H	43.98982924
8263_0	C(C)=CC(CNC)=O	Strecker Degradation Dicarbonyl, H, C, C, H	113.084063977
C(C(C)N)(O)=O	8265_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C=C(C(C=O)=O)N	8265_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
8265_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8265_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8265_0	C(C(C(N)=C)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	100.063662886
C#CC(C(O)=O)N	8266_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C=C(C(C=O)=O)N	8266_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
8266_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8266_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8266_0	C(C(C(N)=C)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	100.063662886
C(C(C)N)(O)=O	8268_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C(N)=CC(C=O)=O	8268_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
8268_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8268_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8268_0	C(C(C=CN)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	100.063662886
C#CC(C(O)=O)N	8269_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C(N)=CC(C=O)=O	8269_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
8269_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8269_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8269_0	C(C(C=CN)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	100.063662886
C(C(C)N)(O)=O	8270_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C(C(C=N)=O)=O	8270_0	Strecker Degradation Dicarbonyl, C, H, H, C	85.01637834099999
8270_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8270_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8270_0	C(C(C=N)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	86.048012822
C#CC(C(O)=O)N	8271_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C(C(C=N)=O)=O	8271_0	Strecker Degradation Dicarbonyl, C, H, H, C	85.01637834099999
8271_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8271_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8271_0	C(C(C=N)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	86.048012822
C(C(C)N)(O)=O	8272_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C=CCC(C=O)=O	8272_0	Strecker Degradation Dicarbonyl, C, H, H, C	98.036779432
8272_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8272_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8272_0	C(C(CC=C)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	99.068413913
C#CC(C(O)=O)N	8273_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C=CCC(C=O)=O	8273_0	Strecker Degradation Dicarbonyl, C, H, H, C	98.036779432
8273_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8273_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8273_0	C(C(CC=C)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	99.068413913
C(C(C)N)(O)=O	8274_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C#CCC(C=O)=O	8274_0	Strecker Degradation Dicarbonyl, C, H, H, C	96.021129368
8274_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8274_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8274_0	C#CCC(C=O)N	Strecker Degradation Dicarbonyl, C, H, H, C	97.052763849
C#CC(C(O)=O)N	8275_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C#CCC(C=O)=O	8275_0	Strecker Degradation Dicarbonyl, C, H, H, C	96.021129368
8275_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8275_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8275_0	C#CCC(C=O)N	Strecker Degradation Dicarbonyl, C, H, H, C	97.052763849
C(C(C)N)(O)=O	8276_0	Strecker Degradation Dicarbonyl, C, H, H, C	89.04767846899999
C(C)=CC(C=O)=O	8276_0	Strecker Degradation Dicarbonyl, C, H, H, C	98.036779432
8276_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, H, C	44.026214748
8276_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8276_0	C(C(C=CC)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	99.068413913
C#CC(C(O)=O)N	8277_0	Strecker Degradation Dicarbonyl, C, H, H, C	99.032028405
C(C)=CC(C=O)=O	8277_0	Strecker Degradation Dicarbonyl, C, H, H, C	98.036779432
8277_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, H, C	43.98982924
8277_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, H, C	54.010564684
8277_0	C(C(C=CC)N)=O	Strecker Degradation Dicarbonyl, C, H, H, C	99.068413913
C(C(C)N)(O)=O	8279_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C=C(C(C=O)=O)N	8279_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
8279_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8279_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8279_0	C=C(C(CN)=O)N	Strecker Degradation Dicarbonyl, C, H, C, H	100.063662886
C#CC(C(O)=O)N	8280_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C=C(C(C=O)=O)N	8280_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
8280_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8280_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8280_0	C=C(C(CN)=O)N	Strecker Degradation Dicarbonyl, C, H, C, H	100.063662886
C(C(C)N)(O)=O	8282_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C(N)=CC(C=O)=O	8282_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
8282_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8282_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8282_0	C(N)=CC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	100.063662886
C#CC(C(O)=O)N	8283_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C(N)=CC(C=O)=O	8283_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
8283_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8283_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8283_0	C(N)=CC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	100.063662886
C(C(C)N)(O)=O	8284_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C(C(C=N)=O)=O	8284_0	Strecker Degradation Dicarbonyl, C, H, C, H	85.01637834099999
8284_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8284_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8284_0	C(C(CN)=O)=N	Strecker Degradation Dicarbonyl, C, H, C, H	86.048012822
C#CC(C(O)=O)N	8285_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C(C(C=N)=O)=O	8285_0	Strecker Degradation Dicarbonyl, C, H, C, H	85.01637834099999
8285_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8285_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8285_0	C(C(CN)=O)=N	Strecker Degradation Dicarbonyl, C, H, C, H	86.048012822
C(C(C)N)(O)=O	8286_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C=CCC(C=O)=O	8286_0	Strecker Degradation Dicarbonyl, C, H, C, H	98.036779432
8286_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8286_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8286_0	C(CN)(CC=C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	99.068413913
C#CC(C(O)=O)N	8287_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C=CCC(C=O)=O	8287_0	Strecker Degradation Dicarbonyl, C, H, C, H	98.036779432
8287_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8287_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8287_0	C(CN)(CC=C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	99.068413913
C(C(C)N)(O)=O	8288_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C#CCC(C=O)=O	8288_0	Strecker Degradation Dicarbonyl, C, H, C, H	96.021129368
8288_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8288_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8288_0	C#CCC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	97.052763849
C#CC(C(O)=O)N	8289_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C#CCC(C=O)=O	8289_0	Strecker Degradation Dicarbonyl, C, H, C, H	96.021129368
8289_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8289_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8289_0	C#CCC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	97.052763849
C(C(C)N)(O)=O	8290_0	Strecker Degradation Dicarbonyl, C, H, C, H	89.04767846899999
C(C)=CC(C=O)=O	8290_0	Strecker Degradation Dicarbonyl, C, H, C, H	98.036779432
8290_0	C(C)=O	Strecker Degradation Dicarbonyl, C, H, C, H	44.026214748
8290_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8290_0	C(C)=CC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	99.068413913
C#CC(C(O)=O)N	8291_0	Strecker Degradation Dicarbonyl, C, H, C, H	99.032028405
C(C)=CC(C=O)=O	8291_0	Strecker Degradation Dicarbonyl, C, H, C, H	98.036779432
8291_0	C(=O)=O	Strecker Degradation Dicarbonyl, C, H, C, H	43.98982924
8291_0	C#CC=O	Strecker Degradation Dicarbonyl, C, H, C, H	54.010564684
8291_0	C(C)=CC(CN)=O	Strecker Degradation Dicarbonyl, C, H, C, H	99.068413913
C1(C=NC(C1)O)=O	8292_0	Schiff Tautomerization	99.03202840499999
8292_0	C1(CC(CN=1)=O)O	Schiff Tautomerization	99.03202840499999
C1CC(C)C(N=1)O	8293_0	Schiff Tautomerization	99.068413913
8293_0	C1(C(C)CCN=1)O	Schiff Tautomerization	99.068413913
C1(C)CCC(N=1)O	8294_0	Schiff Tautomerization	99.068413913
8294_0	C1(CCC(C)N=1)O	Schiff Tautomerization	99.068413913
C1C(C)CC(N=1)O	8295_0	Schiff Tautomerization	99.068413913
8295_0	C1(CC(C)CN=1)O	Schiff Tautomerization	99.068413913
C1(C)CC(CN=1)O	8296_0	Schiff Tautomerization	99.068413913
8296_0	C1C(CC(C)N=1)O	Schiff Tautomerization	99.068413913
C1(C)C(CCN=1)O	8297_0	Schiff Tautomerization	99.068413913
8297_0	C1CC(C(C)N=1)O	Schiff Tautomerization	99.068413913
C1CCC(CN=1)O	8298_0	Schiff Tautomerization	99.068413913
8298_0	C1C(CCCN=1)O	Schiff Tautomerization	99.068413913
C1(C)CC(CN=1)N	8299_0	Schiff Tautomerization	98.08439833
8299_0	C1C(CC(C)N=1)N	Schiff Tautomerization	98.08439833
C1(C)C(CCN=1)N	8300_0	Schiff Tautomerization	98.08439833
8300_0	C1CC(C(C)N=1)N	Schiff Tautomerization	98.08439833
C1CCC(CN=1)N	8301_0	Schiff Tautomerization	98.08439833
8301_0	C1C(CCCN=1)N	Schiff Tautomerization	98.08439833
C1C(N=C(C=1)C)N	8302_0	Schiff Tautomerization	96.068748266
8302_0	C1C(C)N=C(C=1)N	Schiff Tautomerization	96.068748266
C1CC=CC(N=1)N	8303_0	Schiff Tautomerization	96.068748266
8303_0	C1CCN=C(C=1)N	Schiff Tautomerization	96.068748266
C1CC(N=CC=1)N	8304_0	Schiff Tautomerization	96.068748266
8304_0	C1(CC=CCN=1)N	Schiff Tautomerization	96.068748266
C=C1C=NCN1	8305_0	Schiff Tautomerization	82.053098202
8305_0	C1NC(CN=1)=C	Schiff Tautomerization	82.053098202
C1NCN=CC=1	8306_0	Schiff Tautomerization	82.053098202
8306_0	C1NC=CCN=1	Schiff Tautomerization	82.053098202
C1C(C)N=C(C=1)O	8308_0	Schiff Tautomerization	97.052763849
8308_0	C1C(N=C(C=1)C)O	Schiff Tautomerization	97.052763849
C1CCN=C(C=1)O	8310_0	Schiff Tautomerization	97.052763849
8310_0	C1CC=CC(N=1)O	Schiff Tautomerization	97.052763849
C1(CC=CCN=1)O	8312_0	Schiff Tautomerization	97.052763849
8312_0	C1CC(N=CC=1)O	Schiff Tautomerization	97.052763849
C(C1CN=CN1)#N	8314_0	Schiff Tautomerization	95.048347175
8314_0	C(C1C=NCN1)#N	Schiff Tautomerization	95.048347175
C(C1CNC=N1)#N	8316_0	Schiff Tautomerization	95.048347175
8316_0	C(C1CNCN=1)#N	Schiff Tautomerization	95.048347175
C1CC(CN=1)=O	8317_0	Schiff Tautomerization	83.037113785
8317_0	C1(C=NCC1)=O	Schiff Tautomerization	83.037113785
C1CNC(CN)N=1	8319_0	Schiff Tautomerization	99.079647303
8319_0	C1(CN)NCCN=1	Schiff Tautomerization	99.079647303
C1(C=NC(C)C1)=O	8321_0	Schiff Tautomerization	97.052763849
8321_0	C1(CN=C(C)C1)=O	Schiff Tautomerization	97.052763849
C1(C(C)N=CC1)=O	8323_0	Schiff Tautomerization	97.052763849
8323_0	C1(C(C)=NCC1)=O	Schiff Tautomerization	97.052763849
C1(C=NCC1)=O	8324_0	Schiff Tautomerization	83.037113785
8324_0	C1CC(CN=1)=O	Schiff Tautomerization	83.037113785
C1(C=NCCC1)=O	8326_0	Schiff Tautomerization	97.052763849
8326_0	C1CCC(CN=1)=O	Schiff Tautomerization	97.052763849
C1(CCN=CC1)=O	8327_0	Schiff Tautomerization	97.052763849
8327_0	C1(CCN=CC1)=O	Schiff Tautomerization	97.052763849
C(C(C=NC)=C)#N	8329_0	Schiff Tautomerization	94.053098202
8329_0	C(C(CN=C)=C)#N	Schiff Tautomerization	94.053098202
C=C(C=CCO)N	8330_0	Alkyne Addition, N, HH, inverse	99.068413913
8330_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8330_0	C#CC=CCO	Alkyne Addition, N, HH, inverse	82.041864812
C(N)=CC=CCO	8331_0	Alkyne Addition, N, HH, inverse	99.068413913
8331_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8331_0	C#CC=CCO	Alkyne Addition, N, HH, inverse	82.041864812
C(NC=C(N)O)#C	8332_0	Alkyne Addition, N, HH, inverse	98.048012822
8332_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8332_0	C#CNC#CO	Alkyne Addition, N, HH, inverse	81.021463721
C(NC)=C(N)O	8333_0	Alkyne Addition, N, HH, inverse	88.063662886
8333_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8333_0	C(O)#CNC	Alkyne Addition, N, HH, inverse	71.037113785
C(NCC(N)=C)#C	8334_0	Alkyne Addition, N, HH, inverse	96.068748266
8334_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8334_0	C#CNCC#C	Alkyne Addition, N, HH, inverse	79.042199165
C(C=C(N)O)#N	8335_0	Alkyne Addition, N, HH, inverse	84.032362758
8335_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8335_0	C(O)#CC#N	Alkyne Addition, N, HH, inverse	67.005813657
C(N)(N)=CCO	8336_0	Alkyne Addition, N, HH, inverse	88.063662886
8336_0	N	Alkyne Addition, N, HH, inverse	17.026549101
8336_0	C(N)#CCO	Alkyne Addition, N, HH, inverse	71.037113785
C(C=C(N)N)#N	8337_0	Alkyne Addition, N, HH, inverse	83.048347175
