ID	Species	R or P	Reaction Name	Mass
11596_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11596_0	C(C)(CC=C)=O	-1	Transamination (inverse)	84.057514876
11596_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11596_0	C=CCC(C)N	1	Transamination (inverse)	85.089149357
11597_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11597_0	C(C)(CC=C)=O	-1	Transamination (inverse)	84.057514876
11597_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11597_0	C=CCC(C)N	1	Transamination (inverse)	85.089149357
11598_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11598_0	C(C)(CC=C)=O	-1	Transamination (inverse)	84.057514876
11598_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11598_0	C=CCC(C)N	1	Transamination (inverse)	85.089149357
11599_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11599_0	C(C)(CC=C)=O	-1	Transamination (inverse)	84.057514876
11599_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11599_0	C=CCC(C)N	1	Transamination (inverse)	85.089149357
11601_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11601_0	C=CC(C=C)=O	-1	Transamination (inverse)	82.041864812
11601_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11601_0	C=CC(C=C)N	1	Transamination (inverse)	83.073499293
11602_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11602_0	C=CC(C=C)=O	-1	Transamination (inverse)	82.041864812
11602_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11602_0	C=CC(C=C)N	1	Transamination (inverse)	83.073499293
11603_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11603_0	C=CC(C=C)=O	-1	Transamination (inverse)	82.041864812
11603_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11603_0	C=CC(C=C)N	1	Transamination (inverse)	83.073499293
11604_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11604_0	C=CC(C=C)=O	-1	Transamination (inverse)	82.041864812
11604_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11604_0	C=CC(C=C)N	1	Transamination (inverse)	83.073499293
11605_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11605_0	C=CC(C=C)=O	-1	Transamination (inverse)	82.041864812
11605_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11605_0	C=CC(C=C)N	1	Transamination (inverse)	83.073499293
11606_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11606_0	C#CC(CC)=O	-1	Transamination (inverse)	82.041864812
11606_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11606_0	C#CC(CC)N	1	Transamination (inverse)	83.073499293
11607_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11607_0	C#CC(CC)=O	-1	Transamination (inverse)	82.041864812
11607_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11607_0	C#CC(CC)N	1	Transamination (inverse)	83.073499293
11608_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11608_0	C#CC(CC)=O	-1	Transamination (inverse)	82.041864812
11608_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11608_0	C#CC(CC)N	1	Transamination (inverse)	83.073499293
11609_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11609_0	C#CC(CC)=O	-1	Transamination (inverse)	82.041864812
11609_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11609_0	C#CC(CC)N	1	Transamination (inverse)	83.073499293
11610_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11610_0	C#CC(CC)=O	-1	Transamination (inverse)	82.041864812
11610_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11610_0	C#CC(CC)N	1	Transamination (inverse)	83.073499293
11611_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11611_0	C=CC(CN)=O	-1	Transamination (inverse)	85.052763849
11611_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11611_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11612_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11612_0	C=CC(CN)=O	-1	Transamination (inverse)	85.052763849
11612_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11612_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11613_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11613_0	C=CC(CN)=O	-1	Transamination (inverse)	85.052763849
11613_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11613_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11614_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11614_0	C=CC(CN)=O	-1	Transamination (inverse)	85.052763849
11614_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11614_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11615_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11615_0	C=CC(CN)=O	-1	Transamination (inverse)	85.052763849
11615_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11615_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11616_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11616_0	C1CC(C(C=1)=O)N	-1	Transamination (inverse)	97.052763849
11616_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11616_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
11617_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11617_0	C1CC(C(C=1)=O)N	-1	Transamination (inverse)	97.052763849
11617_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11617_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
11618_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11618_0	C1CC(C(C=1)=O)N	-1	Transamination (inverse)	97.052763849
11618_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11618_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
11619_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11619_0	C1CC(C(C=1)=O)N	-1	Transamination (inverse)	97.052763849
11619_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11619_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
11620_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11620_0	C1CC(C(C=1)=O)N	-1	Transamination (inverse)	97.052763849
11620_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11620_0	C1CC(C(C=1)N)N	1	Transamination (inverse)	98.08439833
11622_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11622_0	C#CC(C=O)CN	-1	Transamination (inverse)	97.052763849
11622_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11622_0	C#CC(CN)CN	1	Transamination (inverse)	98.08439833
11623_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11623_0	C#CC(C=O)CN	-1	Transamination (inverse)	97.052763849
11623_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11623_0	C#CC(CN)CN	1	Transamination (inverse)	98.08439833
11624_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11624_0	C#CC(C=O)CN	-1	Transamination (inverse)	97.052763849
11624_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11624_0	C#CC(CN)CN	1	Transamination (inverse)	98.08439833
11625_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11625_0	C#CC(C=O)CN	-1	Transamination (inverse)	97.052763849
11625_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11625_0	C#CC(CN)CN	1	Transamination (inverse)	98.08439833
11626_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11626_0	C#CC(C=O)CN	-1	Transamination (inverse)	97.052763849
11626_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11626_0	C#CC(CN)CN	1	Transamination (inverse)	98.08439833
11628_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11628_0	C(N)#CCC=O	-1	Transamination (inverse)	83.037113785
11628_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11628_0	C(N)#CCCN	1	Transamination (inverse)	84.068748266
11629_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11629_0	C(N)#CCC=O	-1	Transamination (inverse)	83.037113785
11629_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11629_0	C(N)#CCCN	1	Transamination (inverse)	84.068748266
11630_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11630_0	C(N)#CCC=O	-1	Transamination (inverse)	83.037113785
11630_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11630_0	C(N)#CCCN	1	Transamination (inverse)	84.068748266
11631_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11631_0	C(N)#CCC=O	-1	Transamination (inverse)	83.037113785
11631_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11631_0	C(N)#CCCN	1	Transamination (inverse)	84.068748266
11632_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11632_0	C(N)#CCC=O	-1	Transamination (inverse)	83.037113785
11632_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11632_0	C(N)#CCCN	1	Transamination (inverse)	84.068748266
11633_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11633_0	C1NC(C(C=1)=O)C	-1	Transamination (inverse)	97.052763849
11633_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11633_0	C1NC(C)C(C=1)N	1	Transamination (inverse)	98.08439833
11634_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11634_0	C1NC(C(C=1)=O)C	-1	Transamination (inverse)	97.052763849
11634_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11634_0	C1NC(C)C(C=1)N	1	Transamination (inverse)	98.08439833
11635_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11635_0	C1NC(C(C=1)=O)C	-1	Transamination (inverse)	97.052763849
11635_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11635_0	C1NC(C)C(C=1)N	1	Transamination (inverse)	98.08439833
11636_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11636_0	C1NC(C(C=1)=O)C	-1	Transamination (inverse)	97.052763849
11636_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11636_0	C1NC(C)C(C=1)N	1	Transamination (inverse)	98.08439833
11637_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11637_0	C1NC(C(C=1)=O)C	-1	Transamination (inverse)	97.052763849
11637_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11637_0	C1NC(C)C(C=1)N	1	Transamination (inverse)	98.08439833
11638_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11638_0	C(C(CC=N)=O)#N	-1	Transamination (inverse)	96.032362758
11638_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11638_0	C(C(CC=N)N)#N	1	Transamination (inverse)	97.063997239
11639_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11639_0	C(C(CC=N)=O)#N	-1	Transamination (inverse)	96.032362758
11639_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11639_0	C(C(CC=N)N)#N	1	Transamination (inverse)	97.063997239
11640_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11640_0	C(C(CC=N)=O)#N	-1	Transamination (inverse)	96.032362758
11640_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11640_0	C(C(CC=N)N)#N	1	Transamination (inverse)	97.063997239
11641_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11641_0	C(C(CC=N)=O)#N	-1	Transamination (inverse)	96.032362758
11641_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11641_0	C(C(CC=N)N)#N	1	Transamination (inverse)	97.063997239
11642_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11642_0	C(C(CC=N)=O)#N	-1	Transamination (inverse)	96.032362758
11642_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11642_0	C(C(CC=N)N)#N	1	Transamination (inverse)	97.063997239
11643_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11643_0	C(C(C=O)C=C)#N	-1	Transamination (inverse)	95.037113785
11643_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11643_0	C(C(C=C)CN)#N	1	Transamination (inverse)	96.068748266
11644_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11644_0	C(C(C=O)C=C)#N	-1	Transamination (inverse)	95.037113785
11644_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11644_0	C(C(C=C)CN)#N	1	Transamination (inverse)	96.068748266
11645_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11645_0	C(C(C=O)C=C)#N	-1	Transamination (inverse)	95.037113785
11645_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11645_0	C(C(C=C)CN)#N	1	Transamination (inverse)	96.068748266
11646_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11646_0	C(C(C=O)C=C)#N	-1	Transamination (inverse)	95.037113785
11646_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11646_0	C(C(C=C)CN)#N	1	Transamination (inverse)	96.068748266
11647_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11647_0	C(C(C=O)C=C)#N	-1	Transamination (inverse)	95.037113785
11647_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11647_0	C(C(C=C)CN)#N	1	Transamination (inverse)	96.068748266
11648_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11648_0	C(C(C=C)O)=O	-1	Transamination (inverse)	86.036779432
11648_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11648_0	C=CC(CN)O	1	Transamination (inverse)	87.068413913
11649_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11649_0	C(C(C=C)O)=O	-1	Transamination (inverse)	86.036779432
11649_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11649_0	C=CC(CN)O	1	Transamination (inverse)	87.068413913
11650_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11650_0	C(C(C=C)O)=O	-1	Transamination (inverse)	86.036779432
11650_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11650_0	C=CC(CN)O	1	Transamination (inverse)	87.068413913
11651_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11651_0	C(C(C=C)O)=O	-1	Transamination (inverse)	86.036779432
11651_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11651_0	C=CC(CN)O	1	Transamination (inverse)	87.068413913
11652_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11652_0	C(C(C=C)O)=O	-1	Transamination (inverse)	86.036779432
11652_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11652_0	C=CC(CN)O	1	Transamination (inverse)	87.068413913
11653_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11653_0	C=CC(CO)=O	-1	Transamination (inverse)	86.036779432
11653_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11653_0	C=CC(CO)N	1	Transamination (inverse)	87.068413913
11654_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11654_0	C=CC(CO)=O	-1	Transamination (inverse)	86.036779432
11654_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11654_0	C=CC(CO)N	1	Transamination (inverse)	87.068413913
11655_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11655_0	C=CC(CO)=O	-1	Transamination (inverse)	86.036779432
11655_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11655_0	C=CC(CO)N	1	Transamination (inverse)	87.068413913
11656_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11656_0	C=CC(CO)=O	-1	Transamination (inverse)	86.036779432
11656_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11656_0	C=CC(CO)N	1	Transamination (inverse)	87.068413913
11657_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11657_0	C=CC(CO)=O	-1	Transamination (inverse)	86.036779432
11657_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11657_0	C=CC(CO)N	1	Transamination (inverse)	87.068413913
11658_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11658_0	C(C(C)(O)O)=O	-1	Transamination (inverse)	90.03169405199999
11658_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11658_0	CC(CN)(O)O	1	Transamination (inverse)	91.063328533
11659_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11659_0	C(C(C)(O)O)=O	-1	Transamination (inverse)	90.03169405199999
11659_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11659_0	CC(CN)(O)O	1	Transamination (inverse)	91.063328533
11660_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11660_0	C(C(C)(O)O)=O	-1	Transamination (inverse)	90.03169405199999
11660_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11660_0	CC(CN)(O)O	1	Transamination (inverse)	91.063328533
11661_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11661_0	C(C(C)(O)O)=O	-1	Transamination (inverse)	90.03169405199999
11661_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11661_0	CC(CN)(O)O	1	Transamination (inverse)	91.063328533
11662_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11662_0	C(C(C)(O)O)=O	-1	Transamination (inverse)	90.03169405199999
11662_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11662_0	CC(CN)(O)O	1	Transamination (inverse)	91.063328533
11663_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11663_0	C=C(N=CC=O)N	-1	Transamination (inverse)	98.048012822
11663_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11663_0	C(CN)=NC(N)=C	1	Transamination (inverse)	99.079647303
11664_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11664_0	C=C(N=CC=O)N	-1	Transamination (inverse)	98.048012822
11664_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11664_0	C(CN)=NC(N)=C	1	Transamination (inverse)	99.079647303
11665_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11665_0	C=C(N=CC=O)N	-1	Transamination (inverse)	98.048012822
11665_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11665_0	C(CN)=NC(N)=C	1	Transamination (inverse)	99.079647303
11666_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11666_0	C=C(N=CC=O)N	-1	Transamination (inverse)	98.048012822
11666_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11666_0	C(CN)=NC(N)=C	1	Transamination (inverse)	99.079647303
11667_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11667_0	C=C(N=CC=O)N	-1	Transamination (inverse)	98.048012822
11667_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11667_0	C(CN)=NC(N)=C	1	Transamination (inverse)	99.079647303
11668_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11668_0	C(C(C=C)N)=O	-1	Transamination (inverse)	85.052763849
11668_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11668_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11669_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11669_0	C(C(C=C)N)=O	-1	Transamination (inverse)	85.052763849
11669_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11669_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11670_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11670_0	C(C(C=C)N)=O	-1	Transamination (inverse)	85.052763849
11670_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11670_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11671_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11671_0	C(C(C=C)N)=O	-1	Transamination (inverse)	85.052763849
11671_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11671_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11672_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11672_0	C(C(C=C)N)=O	-1	Transamination (inverse)	85.052763849
11672_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11672_0	C=CC(CN)N	1	Transamination (inverse)	86.08439833
11673_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11673_0	C(C1N=CCN1)=O	-1	Transamination (inverse)	98.04801282199999
11673_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11673_0	C1CNC(CN)N=1	1	Transamination (inverse)	99.079647303
11674_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11674_0	C(C1N=CCN1)=O	-1	Transamination (inverse)	98.04801282199999
11674_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11674_0	C1CNC(CN)N=1	1	Transamination (inverse)	99.079647303
11675_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11675_0	C(C1N=CCN1)=O	-1	Transamination (inverse)	98.04801282199999
11675_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11675_0	C1CNC(CN)N=1	1	Transamination (inverse)	99.079647303
11676_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11676_0	C(C1N=CCN1)=O	-1	Transamination (inverse)	98.04801282199999
11676_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11676_0	C1CNC(CN)N=1	1	Transamination (inverse)	99.079647303
11677_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11677_0	C(C1N=CCN1)=O	-1	Transamination (inverse)	98.04801282199999
11677_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11677_0	C1CNC(CN)N=1	1	Transamination (inverse)	99.079647303
11678_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11678_0	C(C)=CC=CC=O	-1	Transamination (inverse)	96.057514876
11678_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11678_0	C(C)=CC=CCN	1	Transamination (inverse)	97.089149357
11679_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11679_0	C(C)=CC=CC=O	-1	Transamination (inverse)	96.057514876
11679_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11679_0	C(C)=CC=CCN	1	Transamination (inverse)	97.089149357
11680_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
11680_0	C(C)=CC=CC=O	-1	Transamination (inverse)	96.057514876
11680_0	C#CC(C(O)=O)=O	1	Transamination (inverse)	98.000393924
11680_0	C(C)=CC=CCN	1	Transamination (inverse)	97.089149357
11681_0	C(C(N)O)(O)=O	-1	Transamination (inverse)	91.02694302500001
11681_0	C(C)=CC=CC=O	-1	Transamination (inverse)	96.057514876
11681_0	C(C(O)=O)(O)=O	1	Transamination (inverse)	89.995308544
11681_0	C(C)=CC=CCN	1	Transamination (inverse)	97.089149357
11682_0	C(C(N)N)(O)=O	-1	Transamination (inverse)	90.042927442
11682_0	C(C)=CC=CC=O	-1	Transamination (inverse)	96.057514876
11682_0	C(C(N)=O)(O)=O	1	Transamination (inverse)	89.011292961
11682_0	C(C)=CC=CCN	1	Transamination (inverse)	97.089149357
11683_0	C(C(C)N)(O)=O	-1	Transamination (inverse)	89.04767846899999
11683_0	C(CC(N)N)=O	-1	Transamination (inverse)	88.063662886
11683_0	C(C(C)=O)(O)=O	1	Transamination (inverse)	88.01604398799999
11683_0	C(CC(N)N)N	1	Transamination (inverse)	89.095297367
11684_0	C(CN)(O)=O	-1	Transamination (inverse)	75.032028405
11684_0	C(CC(N)N)=O	-1	Transamination (inverse)	88.063662886
11684_0	C(C(O)=O)=O	1	Transamination (inverse)	74.000393924
11684_0	C(CC(N)N)N	1	Transamination (inverse)	89.095297367
11685_0	C#CC(C(O)=O)N	-1	Transamination (inverse)	99.032028405
